,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,11/08/2022 14:08:07,19.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,11/08/2022 14:08:47,20.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,11/08/2022 14:08:49,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,11/08/2022 14:08:50,19.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,11/08/2022 14:08:52,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:08:53,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:08:54,19.75,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:08:54,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:08:55,19.75,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:08:56,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:08:56,19.75,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:08:57,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:08:58,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:08:58,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:08:59,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:09:00,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:09:00,19.75,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:09:01,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:09:02,19.75,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:09:02,19.75,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:09:03,20.00,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:09:04,19.75,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:09:05,19.75,20.00,7000,0,20,L,O,50,30,1.00,2,0
0,11/08/2022 14:09:05,19.75,20.00,7000,0,20,L,O,50,30,1.00,2,0
