,date,realtemp,settemp,PSUmillivolt,PSUmA,inPumpPercent,blotter,roof,fanpercent,outpumppercent,hysteresis,valve,pickup
0,23/08/2022 10:13:31,21.50,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:14:46,22.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:14:48,23.63,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:14:49,24.63,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:14:51,24.63,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:14:53,25.00,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:14:55,25.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:14:56,23.13,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:14:58,23.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:15:00,23.25,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:15:02,23.38,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:15:04,22.88,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:15:05,23.13,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:15:07,22.75,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:15:09,22.63,20.00,7000,0,0,L,O,50,50,1.00,0,0
0,23/08/2022 10:15:13,22.75,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:14,23.00,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:15,22.88,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:16,22.63,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:17,22.63,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:18,22.50,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:18,22.63,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:19,22.13,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:20,22.25,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:21,22.63,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:22,22.00,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:23,22.63,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:24,22.25,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:25,22.25,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:26,22.25,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:27,22.38,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:27,22.63,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:28,22.50,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:29,22.63,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:30,22.50,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:31,22.25,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:32,22.38,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:33,22.25,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:34,22.13,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:35,22.13,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:36,22.13,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:36,22.13,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:37,22.38,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:38,22.38,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:39,22.38,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:40,21.88,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:41,22.00,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:42,21.88,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:43,22.00,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:44,22.00,20.00,7000,0,40,L,O,100,30,1.00,2,0
0,23/08/2022 10:15:46,22.38,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,23/08/2022 10:15:47,22.38,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,23/08/2022 10:15:48,22.13,20.00,7000,0,95,L,O,100,30,1.00,1,0
0,23/08/2022 10:15:49,22.00,20.00,7000,0,95,L,O,100,30,1.00,1,0
